student_id,skill_name,proficiency,verified
S0230,PyTorch,Intermediate,False
S0230,Hugging Face,Intermediate,True
S0230,Excel,Advanced,True
S0231,MS Office,Advanced,False
S0231,Agile,Advanced,False
S0231,Kotlin,Intermediate,True
S0231,Scrum,Intermediate,True
S0231,Python,Advanced,False
S0232,Linux,Advanced,True
S0233,PostgreSQL,Intermediate,True
S0234,Linux,Beginner,False
S0234,Django,Advanced,True
S0234,Kubernetes,Intermediate,False
S0235,NumPy,Advanced,False
S0235,PyTorch,Beginner,True
S0236,Scikit-learn,Intermediate,False
S0236,Linux,Advanced,True
S0236,NLP,Advanced,True
S0236,Kotlin,Intermediate,False
S0236,SIEM,Advanced,False
S0237,PostgreSQL,Beginner,False
S0237,Python,Intermediate,False
S0238,Scala,Advanced,False
S0238,VHDL,Beginner,False
S0238,MATLAB,Intermediate,False
S0238,Verilog,Beginner,False
S0238,C++,Beginner,False
S0239,Deep Learning,Intermediate,True
S0239,Excel,Intermediate,True
S0239,Firewall Management,Intermediate,False
S0239,NumPy,Advanced,True
S0239,TypeScript,Beginner,False
S0239,OpenCV,Intermediate,False
S0240,Elasticsearch,Intermediate,True
S0240,Scrum,Intermediate,False
S0240,Python,Intermediate,True
S0240,SQL,Beginner,False
S0240,MongoDB,Intermediate,False
S0241,AWS,Intermediate,False
S0241,Scikit-learn,Intermediate,True
S0241,C++,Intermediate,False
S0242,Raspberry Pi,Beginner,True
S0242,Verilog,Beginner,False
S0242,Scikit-learn,Intermediate,False
S0242,Kubernetes,Intermediate,True
S0242,Go,Advanced,True
S0242,RTOS,Intermediate,False
S0242,CI/CD,Intermediate,False
S0243,PHP,Advanced,True
S0243,Hugging Face,Intermediate,True
S0243,PostgreSQL,Intermediate,False
S0244,Azure,Advanced,True
S0244,REST APIs,Advanced,True
S0244,GitHub Actions,Intermediate,False
S0244,Linux,Beginner,False
S0245,GitHub Actions,Intermediate,False
S0245,Python,Intermediate,False
S0245,Verilog,Beginner,False
S0246,Azure,Beginner,True
S0246,Django,Beginner,False
S0247,C++,Intermediate,False
S0247,SQL,Beginner,False
S0247,NLP,Advanced,True
S0248,Docker,Intermediate,False
S0248,Scikit-learn,Advanced,True
S0248,Scala,Beginner,True
S0249,SpaCy,Beginner,True
S0249,CI/CD,Intermediate,False
S0249,Git,Intermediate,True
S0249,MongoDB,Advanced,True
S0249,Go,Intermediate,False
S0250,JavaScript,Intermediate,False
S0250,Pandas,Intermediate,True
S0250,MS Office,Intermediate,False
S0250,Java,Beginner,True
S0251,MATLAB,Intermediate,True
S0251,Ruby,Intermediate,False
S0252,Go,Advanced,True
S0252,Leadership,Intermediate,True
S0252,Agile,Beginner,False
S0252,Ruby,Beginner,True
S0253,SQL,Intermediate,True
S0253,Go,Intermediate,True
S0253,Arduino,Intermediate,False
S0253,Python,Beginner,False
S0253,TypeScript,Advanced,True
S0253,Verilog,Beginner,False
S0254,Arduino,Beginner,False
S0254,GitHub Actions,Intermediate,True
S0254,AWS,Beginner,False
S0255,VHDL,Advanced,True
S0255,Arduino,Advanced,True
S0255,Verilog,Advanced,True
S0256,TypeScript,Intermediate,False
S0256,Swift,Advanced,True
S0256,Kubernetes,Advanced,False
S0256,Hadoop,Intermediate,False
S0257,Tableau,Intermediate,True
S0257,Pandas,Intermediate,False
S0258,NLP,Intermediate,True
S0258,NLTK,Beginner,False
S0258,JavaScript,Intermediate,False
S0258,C++,Intermediate,False
S0259,Embedded C,Intermediate,False
S0259,RTOS,Intermediate,True
S0259,Next.js,Beginner,True
S0259,VHDL,Beginner,False
S0259,Arduino,Intermediate,False
S0260,Bootstrap,Intermediate,False
S0260,Rust,Intermediate,False
S0260,Embedded C,Beginner,False
S0260,Pandas,Advanced,True
S0261,MS Office,Beginner,False
S0261,SQL,Beginner,False
S0261,AWS,Intermediate,False
S0261,Arduino,Intermediate,False
S0261,PCB Design,Advanced,True
S0262,R,Advanced,True
S0262,C,Intermediate,False
S0262,Verilog,Intermediate,False
S0262,Raspberry Pi,Advanced,True
S0262,RTOS,Beginner,False
S0262,Ruby,Advanced,False
S0263,Project Management,Intermediate,False
S0263,Python,Intermediate,False
S0263,Agile,Beginner,True
S0264,NLP,Intermediate,False
S0264,JIRA,Beginner,False
S0264,GraphQL,Intermediate,False
S0265,GCP,Advanced,True
S0265,SpaCy,Intermediate,True
S0265,JavaScript,Intermediate,False
S0265,Go,Advanced,True
S0266,PCB Design,Intermediate,False
S0266,JavaScript,Intermediate,True
S0266,PHP,Intermediate,False
S0266,MS Office,Beginner,True
S0267,Linux,Beginner,False
S0267,C++,Advanced,True
S0267,Go,Beginner,False
S0267,Network Security,Intermediate,True
S0267,Raspberry Pi,Beginner,False
S0267,Tableau,Intermediate,False
S0268,RTOS,Advanced,True
S0268,CI/CD,Intermediate,False
S0268,Docker,Intermediate,False
S0269,Hadoop,Advanced,False
S0269,Ruby,Advanced,True
S0269,MS Office,Advanced,True
S0269,VHDL,Beginner,False
S0269,Leadership,Intermediate,False
S0269,PostgreSQL,Beginner,False
S0270,MySQL,Intermediate,False
S0270,Scrum,Beginner,False
S0270,JIRA,Beginner,False
S0270,C++,Intermediate,True
S0271,JavaScript,Intermediate,True
S0271,Scala,Beginner,False
S0271,Computer Vision,Advanced,False
S0271,Raspberry Pi,Intermediate,True
S0272,Java,Intermediate,True
S0272,PostgreSQL,Intermediate,False
S0272,MS Office,Beginner,False
S0273,Go,Intermediate,True
S0273,TypeScript,Intermediate,True
S0273,Rust,Intermediate,False
S0274,Ruby,Advanced,True
S0274,Python,Beginner,False
S0274,GitHub Actions,Intermediate,True
S0274,Leadership,Advanced,False
S0275,SQL,Intermediate,True
S0276,PCB Design,Intermediate,False
S0276,Scala,Beginner,False
S0276,MATLAB,Beginner,False
S0276,Ruby,Intermediate,True
S0277,Arduino,Advanced,False
S0277,Verilog,Beginner,False
S0277,R,Intermediate,False
S0277,PCB Design,Intermediate,True
S0278,PostgreSQL,Beginner,False
S0278,R,Intermediate,False
S0278,GitHub Actions,Beginner,True
S0279,Power BI,Beginner,False
S0279,MATLAB,Advanced,True
S0279,Swift,Beginner,False
S0279,REST APIs,Beginner,False
S0280,Leadership,Advanced,False
S0280,Express,Intermediate,False
S0280,Project Management,Advanced,False
S0281,TypeScript,Intermediate,False
S0281,SQL,Beginner,False
S0281,Agile,Intermediate,False
S0281,MS Office,Intermediate,False
S0282,SpaCy,Advanced,True
S0282,Deep Learning,Advanced,True
S0282,Flask,Intermediate,False
S0282,PyTorch,Intermediate,False
S0282,PostgreSQL,Intermediate,False
S0282,JavaScript,Intermediate,False
S0283,Java,Beginner,False
S0283,Arduino,Intermediate,True
S0283,Network Security,Advanced,False
S0283,Terraform,Intermediate,True
S0284,Leadership,Intermediate,True
S0284,Python,Beginner,False
S0284,SQL,Advanced,False
S0285,C++,Beginner,False
S0285,Swift,Intermediate,True
S0285,R,Advanced,True
S0286,GCP,Advanced,True
S0286,Ruby,Beginner,False
S0286,Git,Intermediate,True
S0286,Tableau,Intermediate,True
S0286,Go,Intermediate,False
S0286,Terraform,Advanced,False
S0286,GitHub Actions,Beginner,False
S0287,Docker,Intermediate,True
S0287,Next.js,Intermediate,True
S0287,SQL,Intermediate,True
S0287,Hugging Face,Intermediate,False
S0287,Node.js,Intermediate,False
S0287,R,Intermediate,False
S0287,Git,Intermediate,False
S0288,Azure,Beginner,False
S0288,Kotlin,Beginner,False
S0288,Scala,Intermediate,False
S0289,Django,Beginner,False
S0289,Bootstrap,Intermediate,False
S0289,Kubernetes,Beginner,False
S0289,MySQL,Intermediate,True
S0289,Raspberry Pi,Intermediate,False
S0289,GitHub Actions,Advanced,False
S0290,Deep Learning,Intermediate,False
S0290,GCP,Advanced,False
S0290,Node.js,Intermediate,False
S0290,Scikit-learn,Intermediate,False
S0290,SIEM,Intermediate,False
S0290,Scala,Advanced,True
S0291,Communication,Beginner,False
S0291,Embedded C,Beginner,False
S0291,Apache Spark,Intermediate,True
S0291,MS Office,Beginner,False
S0291,SQL,Advanced,False
S0291,SIEM,Beginner,True
S0291,Project Management,Intermediate,False
S0292,TensorFlow,Advanced,True
S0292,Elasticsearch,Beginner,False
S0292,PostgreSQL,Intermediate,True
S0292,C++,Beginner,False
S0292,Leadership,Advanced,True
S0293,MySQL,Intermediate,False
S0293,NumPy,Advanced,True
S0293,Go,Intermediate,False
S0293,PHP,Beginner,True
S0294,C,Beginner,True
S0294,Apache Spark,Intermediate,False
S0295,Pandas,Intermediate,False
S0295,Deep Learning,Intermediate,False
S0295,MLflow,Beginner,True
S0296,Bootstrap,Intermediate,False
S0296,Node.js,Advanced,True
S0296,Ruby,Intermediate,False
S0296,Excel,Beginner,False
S0296,Kubernetes,Intermediate,True
S0296,Arduino,Intermediate,False
S0297,SQL,Advanced,True
S0297,Deep Learning,Intermediate,True
S0297,CI/CD,Intermediate,False
S0297,MongoDB,Advanced,True
S0298,Power BI,Intermediate,True
S0298,C++,Intermediate,True
S0298,Communication,Intermediate,False
S0299,Azure,Intermediate,False
S0299,C++,Beginner,False
S0299,GitHub Actions,Beginner,False
S0299,Keras,Advanced,False
S0300,Hadoop,Beginner,True
S0300,Embedded C,Intermediate,False
S0300,GitHub Actions,Beginner,False
S0301,Pandas,Beginner,True
S0301,Elasticsearch,Beginner,False
S0301,Tableau,Beginner,False
S0301,OpenCV,Intermediate,False
S0302,Express,Beginner,True
S0302,Java,Beginner,True
S0302,JavaScript,Intermediate,False
S0302,PyTorch,Intermediate,False
S0303,Go,Intermediate,False
S0303,Java,Advanced,True
S0303,Tableau,Intermediate,True
S0303,Docker,Intermediate,True
S0304,JavaScript,Intermediate,True
S0304,Flask,Beginner,False
S0304,Vue.js,Beginner,False
S0304,MLflow,Advanced,True
S0305,Terraform,Intermediate,False
S0305,Redis,Beginner,False
S0305,MS Office,Beginner,True
S0305,PostgreSQL,Advanced,True
S0305,TypeScript,Intermediate,False
S0306,GCP,Intermediate,True
S0306,Computer Vision,Advanced,False
S0307,PHP,Advanced,True
S0307,Arduino,Advanced,True
S0307,MATLAB,Beginner,True
S0307,GCP,Intermediate,False
S0307,VHDL,Intermediate,False
S0307,RTOS,Beginner,False
S0308,MATLAB,Intermediate,False
S0308,VHDL,Intermediate,True
S0308,Linux,Advanced,True
S0308,Azure,Intermediate,False
S0308,Verilog,Intermediate,False
S0308,CI/CD,Beginner,False
S0309,R,Intermediate,False
S0309,CI/CD,Beginner,False
S0309,Docker,Beginner,False
S0309,Kubernetes,Intermediate,False
S0309,Python,Advanced,True
S0309,Linux,Intermediate,False
S0309,Express,Intermediate,False
S0310,Kotlin,Advanced,True
S0310,Jenkins,Advanced,True
S0310,Terraform,Advanced,False
S0310,Git,Beginner,False
S0310,TensorFlow,Beginner,False
S0310,SQL,Intermediate,False
S0311,SIEM,Beginner,True
S0311,MATLAB,Advanced,True
S0311,Spring Boot,Beginner,True
S0311,MongoDB,Beginner,False
S0311,Arduino,Beginner,False
S0311,GraphQL,Intermediate,False
S0311,REST APIs,Intermediate,False
S0312,Ruby,Advanced,True
S0312,VHDL,Beginner,False
S0312,RTOS,Intermediate,False
S0312,Agile,Beginner,False
S0312,Project Management,Intermediate,False
S0312,GCP,Beginner,False
S0313,MLflow,Intermediate,True
S0313,OpenCV,Beginner,False
S0313,Java,Intermediate,False
S0314,PCB Design,Beginner,True
S0314,Leadership,Beginner,False
S0314,Communication,Intermediate,False
S0314,Rust,Advanced,False
S0315,Bootstrap,Intermediate,False
S0315,Redis,Beginner,False
S0315,Tableau,Intermediate,False
S0315,Leadership,Intermediate,False
S0316,Jenkins,Advanced,False
S0316,GCP,Beginner,False
S0316,Kubernetes,Intermediate,False
S0316,Angular,Intermediate,False
S0316,GitHub Actions,Beginner,False
S0316,NumPy,Intermediate,True
S0317,Azure,Beginner,True
S0317,Terraform,Beginner,False
S0317,SpaCy,Intermediate,True
S0317,Scrum,Advanced,True
S0317,MS Office,Advanced,True
S0318,Scala,Intermediate,False
S0318,PHP,Intermediate,True
S0318,Hugging Face,Intermediate,False
S0318,Linux,Beginner,False
S0318,Excel,Intermediate,False
S0318,GCP,Intermediate,False
S0318,Kotlin,Intermediate,False
S0319,PostgreSQL,Advanced,True
S0319,Tableau,Intermediate,False
S0319,GCP,Intermediate,False
S0319,C,Beginner,False
S0319,Kubernetes,Intermediate,False
S0320,Scrum,Advanced,True
S0320,Redis,Intermediate,False
S0320,Express,Advanced,False
S0321,REST APIs,Intermediate,False
S0321,Python,Intermediate,False
S0322,Project Management,Intermediate,False
S0322,MATLAB,Intermediate,False
S0322,Cryptography,Advanced,True
S0323,Apache Spark,Advanced,True
S0323,Deep Learning,Intermediate,False
S0323,Arduino,Intermediate,False
S0323,MATLAB,Intermediate,False
S0323,C,Intermediate,True
S0324,GCP,Intermediate,True
S0324,PHP,Intermediate,False
S0324,VHDL,Beginner,True
S0325,Git,Beginner,True
S0325,AWS,Beginner,False
S0325,Verilog,Intermediate,False
S0326,C++,Beginner,False
S0326,Raspberry Pi,Beginner,True
S0326,Project Management,Beginner,False
S0326,Scala,Intermediate,True
S0327,Leadership,Beginner,False
S0327,VHDL,Advanced,False
S0327,Verilog,Intermediate,True
S0328,Ruby,Beginner,False
S0328,Java,Intermediate,False
S0328,Kotlin,Advanced,True
S0328,TypeScript,Intermediate,True
S0328,Docker,Intermediate,True
S0328,Go,Intermediate,True
S0329,NLP,Intermediate,True
S0329,Kotlin,Beginner,False
S0329,NumPy,Beginner,True
S0330,Docker,Intermediate,True
S0330,Verilog,Intermediate,False
S0330,PHP,Intermediate,False
S0330,Jenkins,Beginner,False
S0330,MLflow,Intermediate,False
S0331,Docker,Advanced,False
S0331,Scikit-learn,Advanced,True
S0331,JavaScript,Advanced,True
S0331,Agile,Advanced,True
S0331,Jenkins,Beginner,False
S0332,Spring Boot,Intermediate,False
S0332,MySQL,Intermediate,False
S0332,Communication,Intermediate,False
S0332,Agile,Intermediate,False
S0333,Project Management,Intermediate,False
S0333,C,Intermediate,True
S0333,MongoDB,Beginner,False
S0333,JIRA,Intermediate,False
S0333,Agile,Intermediate,False
S0334,Apache Spark,Intermediate,False
S0334,Docker,Beginner,False
S0334,GitHub Actions,Intermediate,False
S0335,Kubernetes,Advanced,True
S0335,Excel,Intermediate,True
S0335,Flask,Advanced,False
S0335,Redis,Intermediate,True
S0335,JavaScript,Beginner,False
S0336,Redis,Intermediate,True
S0336,Angular,Beginner,True
S0336,MATLAB,Advanced,False
S0336,JavaScript,Beginner,False
S0337,Scala,Intermediate,False
S0337,JIRA,Intermediate,True
S0338,R,Advanced,True
S0338,Cryptography,Advanced,True
S0338,JavaScript,Intermediate,False
S0339,R,Intermediate,True
S0339,NumPy,Advanced,True
S0339,Flask,Intermediate,False
S0340,Rust,Intermediate,True
S0340,PHP,Beginner,False
S0340,Hadoop,Intermediate,True
S0340,Penetration Testing,Intermediate,False
S0340,Go,Advanced,True
S0341,MS Office,Beginner,True
S0341,Leadership,Intermediate,False
S0341,Scrum,Intermediate,False
S0341,React,Intermediate,False
S0342,Ruby,Intermediate,True
S0342,JIRA,Beginner,False
S0342,OpenCV,Intermediate,False
S0342,Deep Learning,Intermediate,False
S0342,Tableau,Beginner,False
S0343,Rust,Intermediate,True
S0343,Keras,Intermediate,False
S0343,VHDL,Intermediate,True
S0343,RTOS,Intermediate,True
S0343,Embedded C,Advanced,False
S0344,Apache Spark,Advanced,True
S0344,MS Office,Advanced,False
S0344,Agile,Beginner,True
S0345,Vue.js,Intermediate,False
S0345,RTOS,Advanced,True
S0345,PHP,Beginner,False
S0345,VHDL,Advanced,True
S0345,R,Intermediate,True
S0346,R,Advanced,True
S0346,TypeScript,Advanced,True
S0346,Go,Intermediate,False
S0347,Hadoop,Intermediate,False
S0347,Deep Learning,Beginner,False
S0347,Kotlin,Advanced,True
S0347,Java,Intermediate,False
S0348,Leadership,Intermediate,False
S0348,JavaScript,Beginner,True
S0348,Docker,Advanced,True
S0348,Bootstrap,Advanced,False
S0348,HTML/CSS,Beginner,False
S0348,Next.js,Intermediate,True
S0349,Scala,Intermediate,False
S0349,MongoDB,Beginner,False
S0350,Arduino,Advanced,True
S0350,MATLAB,Beginner,False
S0350,Pandas,Intermediate,True
S0350,Elasticsearch,Intermediate,False
S0350,GCP,Beginner,True
S0350,JIRA,Beginner,False
S0351,AWS,Beginner,False
S0351,Docker,Advanced,False
S0351,Deep Learning,Intermediate,True
S0351,CI/CD,Intermediate,True
S0352,RTOS,Intermediate,False
S0353,Scala,Intermediate,False
S0353,JavaScript,Intermediate,False
S0353,Java,Intermediate,False
S0354,Django,Intermediate,True
S0354,Elasticsearch,Advanced,True
S0354,Node.js,Intermediate,True
S0355,Arduino,Advanced,True
S0355,MongoDB,Intermediate,False
S0355,Embedded C,Beginner,False
S0355,Raspberry Pi,Advanced,True
S0356,React,Advanced,True
S0357,Ethical Hacking,Advanced,False
S0357,Firewall Management,Intermediate,False
S0357,Kotlin,Intermediate,False
S0357,Scrum,Intermediate,False
S0358,Docker,Advanced,True
S0358,GitHub Actions,Intermediate,True
S0358,Elasticsearch,Advanced,True
S0359,Excel,Beginner,False
S0359,SpaCy,Advanced,True
S0360,RTOS,Intermediate,True
S0360,Embedded C,Advanced,False
S0360,Kotlin,Intermediate,False
S0361,MS Office,Beginner,False
S0361,Tailwind,Beginner,False
S0361,Terraform,Intermediate,False
S0361,Node.js,Advanced,True
S0361,Scrum,Intermediate,False
S0361,Kubernetes,Intermediate,True
S0362,R,Advanced,False
S0362,NLP,Beginner,True
S0362,Linux,Intermediate,True
S0362,GitHub Actions,Intermediate,True
S0362,Kubernetes,Beginner,False
S0363,RTOS,Intermediate,False
S0363,JIRA,Advanced,True
S0363,Hugging Face,Intermediate,True
S0363,Communication,Intermediate,True
S0364,Java,Beginner,True
S0364,TensorFlow,Beginner,False
S0364,Angular,Beginner,False
S0364,Tableau,Intermediate,False
S0365,GitHub Actions,Intermediate,False
S0365,Python,Intermediate,False
S0365,Pandas,Intermediate,True
S0366,OpenCV,Intermediate,False
S0366,Tailwind,Beginner,False
S0366,PyTorch,Beginner,True
S0366,Leadership,Advanced,True
S0367,Swift,Intermediate,True
S0367,Tableau,Beginner,False
S0367,PHP,Advanced,False
S0368,Spring Boot,Intermediate,False
S0368,Computer Vision,Beginner,False
S0368,NLTK,Intermediate,True
S0369,Hugging Face,Beginner,False
S0369,GCP,Beginner,False
S0369,AWS,Advanced,False
S0369,OpenCV,Advanced,True
S0369,Docker,Intermediate,False
S0370,Kotlin,Intermediate,False
S0370,RTOS,Beginner,False
S0370,Git,Beginner,False
S0370,Embedded C,Advanced,True
S0370,PCB Design,Intermediate,True
S0371,REST APIs,Intermediate,False
S0371,Bootstrap,Advanced,False
S0371,Vue.js,Intermediate,False
S0371,Embedded C,Beginner,False
S0371,Java,Intermediate,False
S0371,MongoDB,Intermediate,False
S0371,C,Intermediate,True
S0372,Keras,Beginner,False
S0372,Hadoop,Advanced,True
S0373,Git,Beginner,False
S0373,Arduino,Advanced,False
S0373,Pandas,Beginner,False
S0373,CI/CD,Beginner,False
S0374,NumPy,Beginner,False
S0374,Jenkins,Intermediate,False
S0374,Node.js,Intermediate,False
S0374,HTML/CSS,Advanced,True
S0374,Apache Spark,Intermediate,False
S0374,MATLAB,Beginner,True
S0375,NumPy,Beginner,False
S0375,Django,Advanced,True
S0376,Communication,Advanced,True
S0376,JIRA,Advanced,True
S0376,MySQL,Advanced,False
S0377,Communication,Intermediate,True
S0377,Penetration Testing,Beginner,False
S0377,Redis,Intermediate,False
S0377,Git,Intermediate,False
S0377,PHP,Intermediate,False
S0377,Tableau,Intermediate,True
S0378,JavaScript,Intermediate,True
S0378,MySQL,Intermediate,False
S0378,CI/CD,Advanced,False
S0378,GitHub Actions,Advanced,True
S0379,Excel,Advanced,True
S0379,Ruby,Beginner,True
S0379,C,Intermediate,False
S0379,Kubernetes,Intermediate,True
S0379,Rust,Beginner,False
S0379,Scikit-learn,Intermediate,True
S0380,Hugging Face,Intermediate,False
S0380,Elasticsearch,Beginner,False
S0380,AWS,Intermediate,False
S0380,Rust,Intermediate,False
S0380,RTOS,Intermediate,False
S0380,Swift,Intermediate,True
S0381,Raspberry Pi,Intermediate,False
S0381,Linux,Beginner,False
S0381,TypeScript,Intermediate,False
S0381,Express,Intermediate,False
S0382,Swift,Intermediate,False
S0382,Leadership,Advanced,True
S0382,Ethical Hacking,Intermediate,True
S0382,TypeScript,Beginner,False
S0382,Raspberry Pi,Intermediate,True
S0383,JIRA,Intermediate,False
S0383,Raspberry Pi,Intermediate,False
S0383,PCB Design,Advanced,True
S0383,MATLAB,Intermediate,False
S0384,Tableau,Intermediate,False
S0384,TypeScript,Intermediate,False
S0384,Scala,Beginner,False
S0384,R,Beginner,False
S0384,Pandas,Advanced,False
S0384,Redis,Intermediate,False
S0384,REST APIs,Advanced,True
S0385,OpenCV,Intermediate,True
S0385,Excel,Advanced,True
S0385,AWS,Beginner,False
S0385,MATLAB,Intermediate,False
S0386,TypeScript,Intermediate,True
S0386,JIRA,Beginner,False
S0386,OpenCV,Intermediate,False
S0387,Excel,Intermediate,False
S0387,VHDL,Intermediate,False
S0387,Cryptography,Intermediate,False
S0388,Angular,Intermediate,True
S0388,Go,Advanced,False
S0388,Elasticsearch,Advanced,True
S0388,Swift,Beginner,False
S0389,OpenCV,Advanced,True
S0389,Kotlin,Beginner,False
S0389,Agile,Intermediate,False
S0389,Communication,Advanced,True
S0390,Python,Beginner,False
S0390,Raspberry Pi,Intermediate,True
S0390,Embedded C,Beginner,False
S0390,Verilog,Beginner,False
S0390,VHDL,Beginner,False
S0391,Docker,Advanced,True
S0391,Java,Intermediate,True
S0391,MongoDB,Advanced,False
S0391,Hadoop,Intermediate,True
S0391,Next.js,Intermediate,False
S0391,VHDL,Intermediate,False
S0392,MySQL,Intermediate,True
S0392,Verilog,Intermediate,True
S0392,Arduino,Beginner,False
S0393,Communication,Intermediate,True
S0393,Arduino,Advanced,True
S0393,MS Office,Beginner,False
S0394,Hadoop,Intermediate,False
S0394,Power BI,Intermediate,False
S0394,NLTK,Beginner,False
S0395,SpaCy,Advanced,True
S0395,Bootstrap,Intermediate,True
S0395,Excel,Intermediate,False
S0395,GraphQL,Beginner,False
S0396,NLP,Intermediate,True
S0396,TypeScript,Intermediate,False
S0396,RTOS,Intermediate,True
S0397,Python,Intermediate,False
S0397,Raspberry Pi,Advanced,False
S0397,Ruby,Beginner,False
S0397,Arduino,Advanced,False
S0398,Docker,Beginner,False
S0398,SQL,Advanced,True
S0398,Python,Beginner,False
S0398,Git,Beginner,False
S0399,C++,Beginner,False
S0399,RTOS,Intermediate,True
S0399,R,Intermediate,True
S0399,PHP,Beginner,False
S0400,CI/CD,Intermediate,True
S0400,C,Beginner,False
S0400,GitHub Actions,Beginner,False
S0401,GCP,Intermediate,False
S0401,Kotlin,Beginner,False
S0401,SpaCy,Beginner,False
S0401,Deep Learning,Intermediate,False
S0401,Jenkins,Intermediate,False
S0401,SQL,Beginner,True
S0401,PyTorch,Intermediate,True
S0402,VHDL,Intermediate,True
S0402,Verilog,Intermediate,False
S0402,TypeScript,Intermediate,False
S0402,GCP,Intermediate,False
S0403,Docker,Advanced,False
S0403,Linux,Beginner,False
S0403,Rust,Advanced,False
S0404,Git,Beginner,False
S0404,Rust,Intermediate,True
S0404,CI/CD,Intermediate,False
S0404,Jenkins,Beginner,False
S0404,SQL,Advanced,True
S0404,Hugging Face,Intermediate,True
S0405,Kotlin,Beginner,True
S0405,MS Office,Beginner,False
S0405,TypeScript,Advanced,True
S0405,Verilog,Intermediate,False
S0406,MongoDB,Beginner,False
S0406,Scikit-learn,Intermediate,False
S0406,MATLAB,Advanced,False
S0406,CI/CD,Beginner,False
S0407,Docker,Advanced,True
S0407,Git,Intermediate,False
S0407,Node.js,Advanced,True
S0407,Firewall Management,Beginner,False
S0407,Angular,Beginner,False
S0408,Leadership,Intermediate,False
S0408,C++,Intermediate,True
S0408,Java,Advanced,True
S0408,PyTorch,Advanced,False
S0408,Go,Beginner,True
S0408,Azure,Beginner,False
S0409,Raspberry Pi,Beginner,True
S0409,Power BI,Beginner,False
S0409,Java,Intermediate,True
S0409,Ruby,Intermediate,False
S0409,Terraform,Advanced,True
S0410,Node.js,Advanced,True
S0410,Tailwind,Advanced,True
S0410,Power BI,Intermediate,True
S0410,Flask,Beginner,False
S0411,Scikit-learn,Beginner,False
S0411,GCP,Advanced,True
S0411,Tailwind,Advanced,False
S0411,MongoDB,Beginner,True
S0411,Power BI,Advanced,True
S0411,Angular,Beginner,False
S0412,Jenkins,Beginner,False
S0412,Elasticsearch,Intermediate,False
S0412,Express,Intermediate,True
S0412,GitHub Actions,Intermediate,False
S0412,Hadoop,Advanced,True
S0413,Swift,Beginner,False
S0413,Computer Vision,Advanced,False
S0413,SQL,Beginner,False
S0414,Terraform,Intermediate,True
S0414,Kotlin,Intermediate,False
S0414,Power BI,Beginner,False
S0415,Raspberry Pi,Beginner,False
S0415,Django,Beginner,False
S0416,Network Security,Intermediate,False
S0416,Elasticsearch,Intermediate,False
S0416,Python,Beginner,False
S0416,CI/CD,Advanced,False
S0417,Deep Learning,Beginner,False
S0417,MongoDB,Intermediate,False
S0417,PHP,Beginner,False
S0417,Computer Vision,Advanced,True
S0417,Communication,Intermediate,False
S0417,Azure,Advanced,True
S0418,Linux,Advanced,False
S0418,Go,Advanced,True
S0419,Git,Advanced,False
S0419,C++,Advanced,True
S0419,Power BI,Intermediate,False
S0419,Azure,Beginner,False
S0419,Penetration Testing,Beginner,False
S0419,Terraform,Intermediate,True
S0420,Excel,Beginner,False
S0420,NLP,Intermediate,True
S0420,GitHub Actions,Intermediate,False
S0420,Docker,Advanced,False
S0421,Apache Spark,Beginner,False
S0421,Computer Vision,Intermediate,False
S0422,PHP,Intermediate,True
S0422,Ruby,Intermediate,True
S0422,Python,Beginner,False
S0422,React,Intermediate,False
S0423,Power BI,Beginner,False
S0423,Git,Intermediate,True
S0424,Java,Beginner,False
S0424,Ruby,Advanced,False
S0424,Embedded C,Advanced,True
S0424,Communication,Intermediate,False
S0424,GCP,Intermediate,True
S0425,Hugging Face,Beginner,False
S0425,Firewall Management,Beginner,False
S0425,Docker,Advanced,True
S0426,Linux,Advanced,True
S0426,Vue.js,Advanced,True
S0427,RTOS,Advanced,True
S0427,PHP,Beginner,False
S0427,C++,Advanced,False
S0427,Python,Intermediate,False
S0428,Flask,Beginner,False
S0428,PHP,Beginner,False
S0428,Leadership,Beginner,False
S0428,Hugging Face,Advanced,True
S0429,Jenkins,Intermediate,False
S0430,Arduino,Advanced,False
S0430,Go,Intermediate,False
S0431,Apache Spark,Beginner,False
S0431,OpenCV,Beginner,False
S0432,Node.js,Intermediate,False
S0432,TypeScript,Advanced,False
S0432,PostgreSQL,Advanced,False
S0432,Azure,Beginner,False
S0433,REST APIs,Beginner,False
S0434,HTML/CSS,Intermediate,True
S0434,GCP,Beginner,False
S0434,NumPy,Beginner,False
S0434,Linux,Advanced,True
S0434,Azure,Intermediate,False
S0435,GCP,Beginner,False
S0435,Raspberry Pi,Intermediate,True
S0435,MySQL,Beginner,False
S0435,Java,Beginner,True
S0435,RTOS,Intermediate,True
S0435,VHDL,Intermediate,True
S0435,MS Office,Intermediate,True
S0436,JavaScript,Intermediate,False
S0436,VHDL,Intermediate,False
S0436,Elasticsearch,Intermediate,False
S0436,Scrum,Intermediate,False
S0436,OpenCV,Intermediate,False
S0437,Git,Intermediate,True
S0437,PyTorch,Intermediate,False
S0437,Kotlin,Beginner,False
S0437,NLP,Advanced,True
S0437,SIEM,Advanced,False
S0437,Swift,Beginner,False
S0438,Kubernetes,Beginner,False
S0438,TypeScript,Intermediate,False
S0438,C,Intermediate,True
