student_id,company_id,eligible,criteria_score,hard_pass,soft_score
SRM_DEN_140,CO015,0,0.0,0,0.5483333333333333
SRM_DEN_141,CO015,0,0.0,0,0.475
SRM_DEN_142,CO015,0,0.0,0,0.5175
SRM_DEN_143,CO015,0,0.0,0,0.445
SRM_DEN_144,CO015,0,0.0,0,0.43999999999999995
SRM_DEN_145,CO015,0,0.0,0,0.43
SRM_DEN_146,CO015,0,0.0,0,0.5383333333333333
SRM_DEN_147,CO015,0,0.0,0,0.5499999999999999
SRM_DEN_148,CO015,0,0.0,0,0.4666666666666667
SRM_DEN_149,CO015,0,0.0,0,0.41500000000000004
SRM_DEN_150,CO015,0,0.0,0,0.5333333333333333
SRM_DEN_151,CO015,0,0.0,0,0.395
SRM_DEN_152,CO015,0,0.0,0,0.36250000000000004
SRM_DEN_153,CO015,0,0.0,0,0.5499999999999999
SRM_DEN_154,CO015,0,0.0,0,0.555
SRM_DEN_155,CO015,0,0.0,0,0.445
SRM_DEN_156,CO015,0,0.0,0,0.38833333333333336
SRM_DEN_157,CO015,0,0.0,0,0.44
SRM_DEN_158,CO015,0,0.0,0,0.41500000000000004
SRM_DEN_159,CO015,0,0.0,0,0.5416666666666666
SRM_DEN_160,CO015,0,0.0,0,0.5299999999999999
SRM_DEN_161,CO015,0,0.0,0,0.38833333333333336
SRM_DEN_162,CO015,0,0.0,0,0.5383333333333333
SRM_DEN_163,CO015,0,0.0,0,0.5133333333333333
SRM_DEN_164,CO015,0,0.0,0,0.4749999999999999
SRM_DEN_165,CO015,0,0.0,0,0.45499999999999996
SRM_DEN_166,CO015,0,0.0,0,0.5233333333333333
SRM_DEN_167,CO015,0,0.0,0,0.4383333333333333
SRM_DEN_168,CO015,0,0.0,0,0.5133333333333333
SRM_DEN_169,CO015,0,0.0,0,0.3983333333333334
SRM_DEN_170,CO015,0,0.0,0,0.40333333333333327
SRM_DEN_171,CO015,0,0.0,0,0.395
SRM_DEN_172,CO015,0,0.0,0,0.44666666666666666
SRM_DEN_173,CO015,0,0.0,0,0.405
SRM_DEN_174,CO015,0,0.0,0,0.35
SRM_DEN_175,CO015,0,0.0,0,0.5583333333333333
SRM_DEN_176,CO015,0,0.0,0,0.495
SRM_DEN_177,CO015,0,0.0,0,0.5299999999999999
SRM_DEN_178,CO015,0,0.0,0,0.44666666666666666
SRM_DEN_179,CO015,0,0.0,0,0.475
SRM_DEN_180,CO015,0,0.0,0,0.42999999999999994
SRM_DEN_181,CO015,0,0.0,0,0.43
SRM_DEN_182,CO015,0,0.0,0,0.42000000000000004
SRM_DEN_183,CO015,0,0.0,0,0.5333333333333333
SRM_DEN_184,CO015,0,0.0,0,0.5499999999999999
SRM_DEN_185,CO015,0,0.0,0,0.5499999999999999
SRM_DEN_186,CO015,0,0.0,0,0.3816666666666667
SRM_DEN_187,CO015,0,0.0,0,0.5299999999999999
SRM_DEN_188,CO015,0,0.0,0,0.47
SRM_DEN_189,CO015,0,0.0,0,0.34500000000000003
SRM_DEN_190,CO015,0,0.0,0,0.5499999999999999
SRM_DEN_191,CO015,0,0.0,0,0.44166666666666665
SRM_DEN_192,CO015,0,0.0,0,0.31333333333333335
SRM_DEN_193,CO015,0,0.0,0,0.37333333333333335
SRM_DEN_194,CO015,0,0.0,0,0.5299999999999999
SRM_DEN_195,CO015,0,0.0,0,0.5358333333333333
SRM_DEN_196,CO015,0,0.0,0,0.47583333333333333
SRM_DEN_197,CO015,0,0.0,0,0.5
SRM_DEN_198,CO015,0,0.0,0,0.43166666666666664
SRM_DEN_199,CO015,0,0.0,0,0.5249999999999999
SRM_DEN_200,CO015,0,0.0,0,0.4333333333333333
SRM_LAT_001,CO015,0,0.0,0,0.5
SRM_LAT_001_V2,CO015,0,0.0,0,0.5
SRM_LAT_002,CO015,1,0.6291,1,0.6290833333333333
SRM_LAT_002_V2,CO015,1,0.5674,1,0.5674166666666667
SRM_LAT_003,CO015,0,0.0,0,0.39575000000000005
SRM_LAT_003_V2,CO015,0,0.0,0,0.3165833333333333
SRM_LAT_004,CO015,0,0.3333,1,0.3333333333333333
SRM_LAT_004_V2,CO015,0,0.3333,1,0.3333333333333333
SRM_LAT_005,CO015,0,0.2867,1,0.2866666666666667
SRM_LAT_005_V2,CO015,1,0.4417,1,0.44166666666666665
SRM_LAT_006,CO015,0,0.0,0,0.6132500000000001
SRM_LAT_006_V2,CO015,1,0.5032,1,0.50325
SRM_LAT_007,CO015,1,0.5375,1,0.5375
SRM_LAT_007_V2,CO015,1,0.475,1,0.4749999999999999
SRM_LAT_008,CO015,1,0.5732,1,0.57325
SRM_LAT_008_V2,CO015,1,0.5999,1,0.5999166666666668
SRM_LAT_009,CO015,1,0.43,1,0.43000000000000005
SRM_LAT_009_V2,CO015,1,0.5167,1,0.5166666666666666
SRM_LAT_010,CO015,0,0.0,0,0.38333333333333336
SRM_LAT_010_V2,CO015,0,0.0,0,0.3666666666666667
SRM_LAT_011,CO015,1,0.5417,1,0.5416666666666666
SRM_LAT_011_V2,CO015,1,0.575,1,0.5750000000000001
SRM_LAT_012,CO015,1,0.5733,1,0.5733333333333334
SRM_LAT_012_V2,CO015,1,0.48,1,0.48
SRM_LAT_013,CO015,1,0.5032,1,0.50325
SRM_LAT_013_V2,CO015,1,0.4882,1,0.48824999999999996
SRM_LAT_014,CO015,1,0.5667,1,0.5666666666666668
SRM_LAT_014_V2,CO015,1,0.59,1,0.5900000000000001
SRM_LAT_015,CO015,1,0.4467,1,0.44666666666666666
SRM_LAT_015_V2,CO015,1,0.475,1,0.4749999999999999
SRM_LAT_016,CO015,1,0.3375,1,0.3375
SRM_LAT_016_V2,CO015,1,0.3167,1,0.31666666666666665
SRM_LAT_017,CO015,0,0.0,0,0.6650000000000001
SRM_LAT_017_V2,CO015,0,0.0,0,0.6550000000000001
SRM_LAT_018,CO015,0,0.0,0,0.475
SRM_LAT_018_V2,CO015,0,0.0,0,0.475
SRM_LAT_019,CO015,1,0.35,1,0.35
SRM_LAT_019_V2,CO015,0,0.3083,1,0.30833333333333335
SRM_LAT_020,CO015,0,0.0,0,0.44
SRM_LAT_020_V2,CO015,1,0.3783,1,0.37833333333333335
SRM_LAT_021,CO015,1,0.425,1,0.425
SRM_LAT_021_V2,CO015,1,0.425,1,0.425
SRM_LAT_022,CO015,1,0.4817,1,0.4816666666666667
SRM_LAT_022_V2,CO015,1,0.4717,1,0.4716666666666667
SRM_LAT_023,CO015,0,0.0,0,0.35833333333333334
SRM_LAT_023_V2,CO015,0,0.0,0,0.375
SRM_LAT_024,CO015,0,0.0,0,0.35
SRM_LAT_024_V2,CO015,0,0.0,0,0.35
SRM_LAT_025,CO015,0,0.35,1,0.35
SRM_LAT_025_V2,CO015,0,0.35,1,0.35
SRM_LAT_026,CO015,0,0.0,0,0.31666666666666665
SRM_LAT_026_V2,CO015,0,0.0,0,0.35
SRM_LAT_027,CO015,1,0.5733,1,0.5733333333333334
SRM_LAT_027_V2,CO015,0,0.0,0,0.5466666666666666
SRM_LAT_028,CO015,1,0.45,1,0.44999999999999996
SRM_LAT_028_V2,CO015,0,0.0,0,0.49
SRM_LAT_029,CO015,1,0.6118,1,0.6117500000000001
SRM_LAT_029_V2,CO015,1,0.5918,1,0.5917500000000001
SRM_LAT_030,CO015,0,0.3208,1,0.3208333333333333
SRM_LAT_030_V2,CO015,1,0.3167,1,0.31666666666666665
SRM_LAT_031,CO015,1,0.42,1,0.42
SRM_LAT_031_V2,CO015,1,0.52,1,0.5199999999999999
SRM_LAT_032,CO015,1,0.5666,1,0.5665833333333333
SRM_LAT_032_V2,CO015,1,0.4399,1,0.4399166666666666
SRM_LAT_033,CO015,1,0.6166,1,0.6165833333333334
SRM_LAT_033_V2,CO015,0,0.0,0,0.5565833333333333
SRM_LAT_034,CO015,0,0.0,0,0.55825
SRM_LAT_034_V2,CO015,0,0.0,0,0.5899166666666668
SRM_LAT_035,CO015,0,0.3375,1,0.3375
SRM_LAT_035_V2,CO015,0,0.35,1,0.35
SRM_LAT_036,CO015,1,0.5251,1,0.5250833333333333
SRM_LAT_036_V2,CO015,1,0.5251,1,0.5250833333333333
SRM_LAT_037,CO015,1,0.6218,1,0.6217500000000001
SRM_LAT_037_V2,CO015,1,0.5901,1,0.5900833333333334
SRM_LAT_038,CO015,0,0.0,0,0.4874166666666667
SRM_LAT_038_V2,CO015,0,0.0,0,0.5915833333333333
SRM_LAT_039,CO015,0,0.0,0,0.3
SRM_LAT_039_V2,CO015,0,0.0,0,0.3
SRM_LAT_040,CO015,0,0.0,0,0.45499999999999996
SRM_LAT_040_V2,CO015,0,0.0,0,0.44
SRM_LAT_041,CO015,0,0.0,0,0.45499999999999996
SRM_LAT_042,CO015,0,0.0,0,0.4383333333333333
SRM_LAT_043,CO015,0,0.0,0,0.48333333333333334
SRM_LAT_044,CO015,0,0.0,0,0.49833333333333335
SRM_LAT_045,CO015,0,0.0,0,0.46324999999999994
SRM_LAT_046,CO015,0,0.0,0,0.6090833333333332
SRM_LAT_047,CO015,0,0.0,0,0.5883333333333334
SRM_LAT_048,CO015,0,0.0,0,0.63325
SRM_LAT_049,CO015,0,0.0,0,0.68325
SRM_LAT_050,CO015,0,0.0,0,0.67075
SRM_LAT_051,CO015,0,0.0,0,0.5499999999999999
SRM_LAT_052,CO015,0,0.0,0,0.6499166666666667
SRM_LAT_053,CO015,0,0.0,0,0.67325
SRM_LAT_054,CO015,0,0.0,0,0.6333333333333333
SRM_LAT_055,CO015,0,0.0,0,0.5049166666666667
SRM_LAT_056,CO015,0,0.0,0,0.6532500000000001
SRM_LAT_057,CO015,0,0.0,0,0.5700000000000001
SRM_LAT_058,CO015,0,0.0,0,0.5083333333333334
SRM_LAT_059,CO015,0,0.0,0,0.4525
SRM_LAT_060,CO015,0,0.0,0,0.6382500000000001
SRM_LAT_061,CO015,0,0.0,0,0.39
SRM_LAT_062,CO015,0,0.0,0,0.4916666666666667
SRM_LAT_063,CO015,0,0.0,0,0.5499999999999999
SRM_LAT_064,CO015,0,0.0,0,0.5149166666666667
SRM_LAT_065,CO015,0,0.0,0,0.5608333333333333
SRM_LAT_066,CO015,0,0.0,0,0.5800000000000001
SRM_LAT_067,CO015,0,0.0,0,0.5650000000000001
SRM_LAT_068,CO015,0,0.0,0,0.54825
SRM_LAT_069,CO015,0,0.0,0,0.6132500000000001
SRM_LAT_070,CO015,0,0.0,0,0.5900000000000001
SRM_LAT_071,CO015,0,0.0,0,0.6215833333333334
SRM_LAT_072,CO015,0,0.0,0,0.5440833333333333
SRM_LAT_073,CO015,0,0.0,0,0.6107499999999999
SRM_LAT_074,CO015,0,0.0,0,0.47
SRM_LAT_075,CO015,0,0.0,0,0.52825
SRM_LAT_076,CO015,0,0.0,0,0.54825
SRM_LAT_077,CO015,0,0.0,0,0.425
SRM_LAT_078,CO015,0,0.0,0,0.5874166666666667
SRM_LAT_079,CO015,0,0.0,0,0.66325
SRM_LAT_080,CO015,0,0.0,0,0.6232500000000001
SRM_LAT_081,CO015,0,0.0,0,0.66325
SRM_LAT_082,CO015,0,0.0,0,0.5440833333333333
SRM_LAT_083,CO015,0,0.0,0,0.63175
SRM_LAT_084,CO015,0,0.0,0,0.68325
SRM_LAT_085,CO015,0,0.0,0,0.66325
SRM_LAT_086,CO015,0,0.0,0,0.46499999999999997
SRM_LAT_087,CO015,0,0.0,0,0.54825
SRM_LAT_088,CO015,0,0.0,0,0.6365833333333334
SRM_LAT_089,CO015,0,0.0,0,0.52825
SRM_LAT_090,CO015,0,0.0,0,0.5215833333333334
SRM_LAT_091,CO015,0,0.0,0,0.5900000000000001
SRM_LAT_092,CO015,0,0.0,0,0.47333333333333333
SRM_LAT_093,CO015,0,0.0,0,0.46499999999999997
SRM_LAT_094,CO015,0,0.0,0,0.66325
SRM_LAT_095,CO015,0,0.0,0,0.66325
SRM_LAT_096,CO015,0,0.0,0,0.73175
SRM_LAT_097,CO015,0,0.0,0,0.67325
SRM_LAT_098,CO015,0,0.0,0,0.51075
SRM_LAT_099,CO015,0,0.0,0,0.515
SRM_LAT_100,CO015,0,0.0,0,0.4916666666666667
SRM_LAT_101,CO015,0,0.0,0,0.49
SRM_LAT_102,CO015,0,0.0,0,0.5833333333333334
SRM_LAT_103,CO015,0,0.0,0,0.74175
SRM_LAT_104,CO015,0,0.0,0,0.6332500000000001
SRM_LAT_105,CO015,0,0.0,0,0.4483333333333333
SRM_LAT_106,CO015,0,0.0,0,0.6000000000000001
SRM_LAT_107,CO015,0,0.0,0,0.5900000000000001
SRM_LAT_108,CO015,0,0.0,0,0.6917500000000001
SRM_LAT_109,CO015,0,0.0,0,0.6165833333333334
SRM_LAT_110,CO015,0,0.0,0,0.5041666666666667
SRM_LAT_111,CO015,0,0.0,0,0.4675
SRM_LAT_112,CO015,0,0.0,0,0.67325
SRM_LAT_113,CO015,0,0.0,0,0.515
SRM_LAT_114,CO015,0,0.0,0,0.5982500000000001
SRM_LAT_115,CO015,0,0.0,0,0.5316666666666666
SRM_LAT_116,CO015,0,0.0,0,0.495
SRM_LAT_117,CO015,0,0.0,0,0.395
SRM_LAT_118,CO015,0,0.0,0,0.47833333333333333
SRM_LAT_119,CO015,0,0.0,0,0.5216666666666666
SRM_LAT_120,CO015,0,0.0,0,0.525
SRM_LAT_121,CO015,0,0.0,0,0.4608333333333333
SRM_LAT_122,CO015,0,0.0,0,0.52825
SRM_LAT_123,CO015,0,0.0,0,0.5466666666666666
SRM_LAT_124,CO015,0,0.0,0,0.67325
SRM_LAT_125,CO015,0,0.0,0,0.5341666666666667
SRM_LAT_126,CO015,0,0.0,0,0.5800000000000001
SRM_LAT_127,CO015,0,0.0,0,0.55825
SRM_LAT_128,CO015,0,0.0,0,0.58675
SRM_LAT_129,CO015,0,0.0,0,0.6065833333333334
SRM_LAT_130,CO015,0,0.0,0,0.455
SRM_LAT_131,CO015,0,0.0,0,0.5815833333333333
SRM_LAT_132,CO015,0,0.0,0,0.6200000000000001
SRM_LAT_133,CO015,0,0.0,0,0.5750833333333334
SRM_LAT_134,CO015,0,0.0,0,0.54
SRM_LAT_135,CO015,0,0.0,0,0.54825
SRM_LAT_136,CO015,0,0.0,0,0.46324999999999994
SRM_LAT_137,CO015,0,0.0,0,0.76675
SRM_LAT_138,CO015,0,0.0,0,0.5800000000000001
SRM_LAT_139,CO015,0,0.0,0,0.67325
SRM_LAT_140,CO015,0,0.0,0,0.5115833333333334
SRM_LAT_141,CO015,0,0.0,0,0.46499999999999997
SRM_LAT_142,CO015,0,0.0,0,0.5233333333333334
SRM_LAT_143,CO015,0,0.0,0,0.6567500000000001
SRM_LAT_144,CO015,0,0.0,0,0.5900000000000001
SRM_LAT_145,CO015,0,0.0,0,0.48
SRM_LAT_146,CO015,0,0.0,0,0.66325
SRM_LAT_147,CO015,0,0.0,0,0.54
SRM_LAT_148,CO015,0,0.0,0,0.66325
SRM_LAT_149,CO015,0,0.0,0,0.3983333333333334
SRM_LAT_150,CO015,0,0.0,0,0.62425
SRM_LAT_151,CO015,0,0.0,0,0.5675
SRM_LAT_152,CO015,0,0.0,0,0.5666666666666668
SRM_LAT_153,CO015,0,0.0,0,0.5375
SRM_LAT_154,CO015,0,0.0,0,0.64675
SRM_LAT_155,CO015,0,0.0,0,0.68325
SRM_LAT_156,CO015,0,0.0,0,0.45499999999999996
SRM_LAT_157,CO015,0,0.0,0,0.5415833333333333
SRM_LAT_158,CO015,0,0.0,0,0.70675
SRM_LAT_159,CO015,0,0.0,0,0.5615833333333333
SRM_LAT_160,CO015,0,0.0,0,0.5565833333333333
SRM_LAT_161,CO015,0,0.0,0,0.49
SRM_LAT_162,CO015,0,0.0,0,0.48833333333333334
SRM_LAT_163,CO015,0,0.0,0,0.64175
SRM_LAT_164,CO015,0,0.0,0,0.6000000000000001
SRM_LAT_165,CO015,0,0.0,0,0.6050833333333333
SRM_LAT_166,CO015,0,0.0,0,0.5650000000000001
SRM_LAT_167,CO015,0,0.0,0,0.5833333333333334
SRM_LAT_168,CO015,0,0.0,0,0.6365833333333334
SRM_LAT_169,CO015,0,0.0,0,0.66325
SRM_LAT_170,CO015,0,0.0,0,0.6917500000000001
SRM_LAT_171,CO015,0,0.0,0,0.63325
SRM_LAT_172,CO015,0,0.0,0,0.75675
SRM_LAT_173,CO015,0,0.0,0,0.57825
SRM_LAT_174,CO015,0,0.0,0,0.67325
SRM_LAT_175,CO015,0,0.0,0,0.54
SRM_LAT_176,CO015,0,0.0,0,0.68325
SRM_LAT_177,CO015,0,0.0,0,0.46499999999999997
SRM_LAT_178,CO015,0,0.0,0,0.64675
SRM_LAT_179,CO015,0,0.0,0,0.5499999999999999
SRM_LAT_180,CO015,0,0.0,0,0.5815833333333333
SRM_LAT_181,CO015,0,0.0,0,0.5650000000000001
SRM_LAT_182,CO015,0,0.0,0,0.55325
SRM_LAT_183,CO015,0,0.0,0,0.47333333333333333
SRM_LAT_184,CO015,0,0.0,0,0.5750000000000001
SRM_LAT_185,CO015,0,0.0,0,0.5483333333333333
SRM_LAT_186,CO015,0,0.0,0,0.515
SRM_LAT_187,CO015,0,0.0,0,0.58825
SRM_LAT_188,CO015,0,0.0,0,0.6567500000000001
SRM_LAT_189,CO015,0,0.0,0,0.48658333333333337
SRM_LAT_190,CO015,0,0.0,0,0.5633333333333334
SRM_LAT_191,CO015,0,0.0,0,0.5583333333333333
SRM_LAT_192,CO015,0,0.0,0,0.5583333333333333
SRM_LAT_193,CO015,0,0.0,0,0.4816666666666667
SRM_LAT_194,CO015,0,0.0,0,0.54
SRM_LAT_195,CO015,0,0.0,0,0.67325
SRM_LAT_196,CO015,0,0.0,0,0.445
SRM_LAT_197,CO015,0,0.0,0,0.58325
SRM_LAT_198,CO015,0,0.0,0,0.67325
SRM_LAT_199,CO015,0,0.0,0,0.5800000000000001
SRM_LAT_200,CO015,0,0.0,0,0.6000000000000001
SRM_STA_001,CO016,0,0.0,0,0.275
SRM_STA_001_V2,CO016,0,0.0,0,0.3041666666666667
SRM_STA_002,CO016,0,0.0,0,0.8333
SRM_STA_002_V2,CO016,0,0.0,0,0.8458
SRM_STA_003,CO016,0,0.0,0,0.47333333333333333
SRM_STA_003_V2,CO016,0,0.0,0,0.48750000000000004
SRM_STA_004,CO016,0,0.0,0,0.5166666666666666
SRM_STA_004_V2,CO016,0,0.0,0,0.5
SRM_STA_005,CO016,1,0.5633,1,0.5633
SRM_STA_005_V2,CO016,1,0.5733,1,0.5733
SRM_STA_006,CO016,0,0.3167,1,0.31666666666666665
SRM_STA_006_V2,CO016,0,0.2333,1,0.23333333333333334
SRM_STA_007,CO016,0,0.0,0,0.4425
SRM_STA_007_V2,CO016,0,0.0,0,0.4958333333333333
SRM_STA_008,CO016,1,0.35,1,0.35
SRM_STA_008_V2,CO016,0,0.35,1,0.35
SRM_STA_009,CO016,0,0.0,0,0.3866666666666667
SRM_STA_009_V2,CO016,0,0.0,0,0.44
SRM_STA_010,CO016,1,0.4133,1,0.41333333333333333
SRM_STA_010_V2,CO016,1,0.3967,1,0.39666666666666667
SRM_STA_011,CO016,1,0.525,1,0.5249999999999999
SRM_STA_011_V2,CO016,0,0.0,0,0.5399999999999999
SRM_STA_012,CO016,0,0.0,0,0.375
SRM_STA_012_V2,CO016,0,0.0,0,0.35833333333333334
SRM_STA_013,CO016,0,0.2666,1,0.26663333333333333
SRM_STA_013_V2,CO016,0,0.0,0,0.2833
SRM_STA_014,CO016,0,0.0,0,0.23666666666666666
SRM_STA_014_V2,CO016,0,0.0,0,0.255
SRM_STA_015,CO016,0,0.0,0,0.8233000000000001
SRM_STA_015_V2,CO016,0,0.0,0,0.7333000000000001
SRM_STA_016,CO016,0,0.3083,1,0.30833333333333335
SRM_STA_016_V2,CO016,0,0.2958,1,0.29583333333333334
SRM_STA_017,CO016,0,0.0,0,0.6708333333333333
SRM_STA_017_V2,CO016,0,0.0,0,0.7150000000000001
SRM_STA_018,CO016,1,0.3791,1,0.3791333333333333
SRM_STA_018_V2,CO016,0,0.3666,1,0.36663333333333337
SRM_STA_019,CO016,0,0.0,0,0.39163333333333333
SRM_STA_019_V2,CO016,0,0.0,0,0.37496666666666667
SRM_STA_020,CO016,0,0.0,0,0.40499999999999997
SRM_STA_020_V2,CO016,0,0.0,0,0.5750000000000001
SRM_STA_021,CO016,0,0.0,0,0.5499666666666666
SRM_STA_021_V2,CO016,0,0.0,0,0.4658
SRM_STA_022,CO016,0,0.3042,1,0.3041666666666667
SRM_STA_022_V2,CO016,0,0.325,1,0.325
SRM_STA_023,CO016,0,0.0,0,0.31666666666666665
SRM_STA_023_V2,CO016,0,0.0,0,0.3333333333333333
SRM_STA_024,CO016,0,0.0,0,0.35
SRM_STA_024_V2,CO016,0,0.0,0,0.3375
SRM_STA_025,CO016,1,0.35,1,0.35
SRM_STA_025_V2,CO016,0,0.35,1,0.35
SRM_STA_026,CO016,1,0.455,1,0.45499999999999996
SRM_STA_026_V2,CO016,1,0.48,1,0.4799999999999999
SRM_STA_027,CO016,0,0.0,0,0.4083
SRM_STA_027_V2,CO016,0,0.0,0,0.39163333333333333
SRM_STA_028,CO016,1,0.4833,1,0.48329999999999995
SRM_STA_028_V2,CO016,1,0.4691,1,0.4691333333333333
SRM_STA_029,CO016,0,0.0,0,0.5233333333333333
SRM_STA_029_V2,CO016,0,0.0,0,0.3450000000000001
SRM_STA_030,CO016,0,0.0,0,0.3833
SRM_STA_030_V2,CO016,0,0.0,0,0.3833
SRM_STA_031,CO016,0,0.0,0,0.375
SRM_STA_031_V2,CO016,0,0.0,0,0.375
SRM_STA_032,CO016,0,0.0,0,0.5025
SRM_STA_032_V2,CO016,0,0.0,0,0.4216666666666667
SRM_STA_033,CO016,1,0.3817,1,0.3816666666666667
SRM_STA_033_V2,CO016,0,0.0,0,0.35
SRM_STA_034,CO016,0,0.3208,1,0.3208333333333333
SRM_STA_034_V2,CO016,0,0.2875,1,0.2875
SRM_STA_035,CO016,1,0.67,1,0.67
SRM_STA_035_V2,CO016,1,0.68,1,0.68
SRM_STA_036,CO016,0,0.0,0,0.34996666666666665
SRM_STA_036_V2,CO016,0,0.0,0,0.34996666666666665
SRM_STA_037,CO016,1,0.405,1,0.405
SRM_STA_037_V2,CO016,1,0.4583,1,0.4583333333333333
SRM_STA_038,CO016,0,0.35,1,0.35
SRM_STA_038_V2,CO016,0,0.0,0,0.35
SRM_STA_039,CO016,0,0.0,0,0.35
SRM_STA_039_V2,CO016,0,0.0,0,0.35
SRM_STA_040,CO016,0,0.0,0,0.3833
SRM_STA_040_V2,CO016,0,0.0,0,0.3666333333333333
SRM_STA_041,CO016,0,0.0,0,0.54
SRM_STA_042,CO016,0,0.0,0,0.4716666666666667
SRM_STA_043,CO016,0,0.0,0,0.43166666666666664
SRM_STA_044,CO016,0,0.0,0,0.7450000000000001
SRM_STA_045,CO016,0,0.0,0,0.5508333333333333
SRM_STA_046,CO016,0,0.0,0,0.5499999999999999
SRM_STA_047,CO016,0,0.0,0,0.8300000000000001
SRM_STA_048,CO016,0,0.0,0,0.7199666666666668
SRM_STA_049,CO016,0,0.0,0,0.7316333333333334
SRM_STA_050,CO016,0,0.0,0,0.5699666666666667
SRM_STA_051,CO016,0,0.0,0,0.5966333333333333
SRM_STA_052,CO016,0,0.0,0,0.515
SRM_STA_053,CO016,0,0.0,0,0.5083333333333334
SRM_STA_054,CO016,0,0.0,0,0.5800000000000001
SRM_STA_055,CO016,0,0.0,0,0.7633333333333333
SRM_STA_056,CO016,0,0.0,0,0.5458
SRM_STA_057,CO016,0,0.0,0,0.5283
SRM_STA_058,CO016,0,0.0,0,0.48333333333333334
SRM_STA_059,CO016,0,0.0,0,0.6133000000000001
SRM_STA_060,CO016,0,0.0,0,0.48996666666666666
SRM_STA_061,CO016,0,0.0,0,0.5733333333333334
SRM_STA_062,CO016,0,0.0,0,0.5666666666666668
SRM_STA_063,CO016,0,0.0,0,0.79
SRM_STA_064,CO016,0,0.0,0,0.48
SRM_STA_065,CO016,0,0.0,0,0.48829999999999996
SRM_STA_066,CO016,0,0.0,0,0.6066333333333334
SRM_STA_067,CO016,0,0.0,0,0.5633333333333334
SRM_STA_068,CO016,0,0.0,0,0.5049666666666667
SRM_STA_069,CO016,0,0.0,0,0.5900000000000001
SRM_STA_070,CO016,0,0.0,0,0.7583333333333333
SRM_STA_071,CO016,0,0.0,0,0.44166666666666665
SRM_STA_072,CO016,0,0.0,0,0.5983
SRM_STA_073,CO016,0,0.0,0,0.6333000000000001
SRM_STA_074,CO016,0,0.0,0,0.6066333333333334
SRM_STA_075,CO016,0,0.0,0,0.8233333333333334
SRM_STA_076,CO016,0,0.0,0,0.6233000000000001
SRM_STA_077,CO016,0,0.0,0,0.6783333333333333
SRM_STA_078,CO016,0,0.0,0,0.5333
SRM_STA_079,CO016,0,0.0,0,0.4483333333333333
SRM_STA_080,CO016,0,0.0,0,0.8
SRM_STA_081,CO016,0,0.0,0,0.5999666666666668
SRM_STA_082,CO016,0,0.0,0,0.4916333333333333
SRM_STA_083,CO016,0,0.0,0,0.48
SRM_STA_084,CO016,0,0.0,0,0.44666666666666666
SRM_STA_085,CO016,0,0.0,0,0.5083
SRM_STA_086,CO016,0,0.0,0,0.5499999999999999
SRM_STA_087,CO016,0,0.0,0,0.7983
SRM_STA_088,CO016,0,0.0,0,0.5633
SRM_STA_089,CO016,0,0.0,0,0.5733333333333334
SRM_STA_090,CO016,0,0.0,0,0.74
SRM_STA_091,CO016,0,0.0,0,0.505
SRM_STA_092,CO016,0,0.0,0,0.43166666666666664
SRM_STA_093,CO016,0,0.0,0,0.5233
SRM_STA_094,CO016,0,0.0,0,0.5083
SRM_STA_095,CO016,0,0.0,0,0.5133
SRM_STA_096,CO016,0,0.0,0,0.5233
SRM_STA_097,CO016,0,0.0,0,0.5583
SRM_STA_098,CO016,0,0.0,0,0.7816333333333333
SRM_STA_099,CO016,0,0.0,0,0.7083333333333334
SRM_STA_100,CO016,0,0.0,0,0.7966333333333333
SRM_STA_101,CO016,0,0.0,0,0.8666333333333334
SRM_STA_102,CO016,0,0.0,0,0.475
SRM_STA_103,CO016,0,0.0,0,0.4916333333333333
SRM_STA_104,CO016,0,0.0,0,0.48
SRM_STA_105,CO016,0,0.0,0,0.5900000000000001
SRM_STA_106,CO016,0,0.0,0,0.6000000000000001
SRM_STA_107,CO016,0,0.0,0,0.4966666666666667
SRM_STA_108,CO016,0,0.0,0,0.5666333333333333
SRM_STA_109,CO016,0,0.0,0,0.8466333333333333
SRM_STA_110,CO016,0,0.0,0,0.7958333333333333
SRM_STA_111,CO016,0,0.0,0,0.45666666666666667
SRM_STA_112,CO016,0,0.0,0,0.5091333333333333
SRM_STA_113,CO016,0,0.0,0,0.5383
SRM_STA_114,CO016,0,0.0,0,0.6066333333333334
SRM_STA_115,CO016,0,0.0,0,0.46996666666666664
SRM_STA_116,CO016,0,0.0,0,0.6000000000000001
SRM_STA_117,CO016,0,0.0,0,0.5916333333333333
SRM_STA_118,CO016,0,0.0,0,0.7816666666666667
SRM_STA_119,CO016,0,0.0,0,0.4424666666666667
SRM_STA_120,CO016,0,0.0,0,0.6033000000000001
SRM_STA_121,CO016,0,0.0,0,0.5333
SRM_STA_122,CO016,0,0.0,0,0.7783000000000001
SRM_STA_123,CO016,0,0.0,0,0.8833000000000001
SRM_STA_124,CO016,0,0.0,0,0.8200000000000001
SRM_STA_125,CO016,0,0.0,0,0.5700000000000001
SRM_STA_126,CO016,0,0.0,0,0.7383000000000001
SRM_STA_127,CO016,0,0.0,0,0.5833333333333334
SRM_STA_128,CO016,0,0.0,0,0.6333000000000001
SRM_STA_129,CO016,0,0.0,0,0.6033000000000001
SRM_STA_130,CO016,0,0.0,0,0.6233000000000001
