student_id,skill_name,proficiency,verified
SRM_TWO_063,Verilog,Beginner,True
SRM_TWO_063,Raspberry Pi,Intermediate,True
SRM_TWO_064,Languages,Intermediate,False
SRM_TWO_064,Java,Intermediate,True
SRM_TWO_064,Python,Intermediate,True
SRM_TWO_064,C++,Intermediate,True
SRM_TWO_064,JavaScript,Advanced,False
SRM_TWO_064,Backend & Systems,Advanced,True
SRM_TWO_064,Flask,Intermediate,False
SRM_TWO_064,Django,Beginner,True
SRM_TWO_065,Languages,Beginner,True
SRM_TWO_065,MATLAB,Beginner,False
SRM_TWO_065,C++,Intermediate,True
SRM_TWO_065,Python,Intermediate,True
SRM_TWO_065,Backend & Systems,Intermediate,False
SRM_TWO_065,Simulink,Beginner,True
SRM_TWO_065,ML & Data,Intermediate,True
SRM_TWO_065,CFD,Advanced,True
SRM_TWO_066,Languages,Beginner,True
SRM_TWO_066,Java,Intermediate,True
SRM_TWO_066,C++,Intermediate,True
SRM_TWO_066,JavaScript,Beginner,True
SRM_TWO_066,Python,Advanced,True
SRM_TWO_066,Backend & Systems,Beginner,True
SRM_TWO_066,Django,Advanced,False
SRM_TWO_066,Flask,Intermediate,True
SRM_TWO_067,Languages,Advanced,False
SRM_TWO_067,Python,Beginner,True
SRM_TWO_067,SQL,Beginner,True
SRM_TWO_067,Java,Advanced,True
SRM_TWO_067,Backend & Systems,Beginner,False
SRM_TWO_067,Flask,Beginner,True
SRM_TWO_067,REST APIs,Intermediate,True
SRM_TWO_067,ML & Data,Intermediate,True
SRM_TWO_068,Languages,Advanced,True
SRM_TWO_068,MATLAB,Beginner,True
SRM_TWO_068,Python,Advanced,True
SRM_TWO_068,Backend & Systems,Beginner,True
SRM_TWO_068,PLC,Advanced,False
SRM_TWO_068,ML & Data,Beginner,False
SRM_TWO_068,Data Analysis,Advanced,True
SRM_TWO_068,Excel,Advanced,False
SRM_TWO_069,Languages,Beginner,True
SRM_TWO_069,Python,Advanced,False
SRM_TWO_069,MATLAB,Advanced,True
SRM_TWO_069,Backend & Systems,Advanced,True
SRM_TWO_069,Embedded C,Intermediate,True
SRM_TWO_069,VHDL,Intermediate,True
SRM_TWO_069,SCADA,Beginner,True
SRM_TWO_069,PLC,Beginner,True
SRM_TWO_070,Languages,Beginner,False
SRM_TWO_070,Java,Beginner,True
SRM_TWO_070,PHP,Beginner,True
SRM_TWO_070,TypeScript,Beginner,False
SRM_TWO_070,Python,Intermediate,True
SRM_TWO_070,Backend & Systems,Beginner,True
SRM_TWO_070,React,Advanced,True
SRM_TWO_070,Node.js,Advanced,True
SRM_TWO_071,Languages,Intermediate,True
SRM_TWO_071,Java,Beginner,True
SRM_TWO_071,Python,Advanced,True
SRM_TWO_071,C++,Intermediate,True
SRM_TWO_071,JavaScript,Beginner,True
SRM_TWO_071,Backend & Systems,Intermediate,False
SRM_TWO_071,FastAPI,Intermediate,False
SRM_TWO_071,Django,Beginner,True
SRM_TWO_072,Languages,Beginner,True
SRM_TWO_072,Python,Beginner,True
SRM_TWO_072,MATLAB,Advanced,True
SRM_TWO_072,Backend & Systems,Advanced,False
SRM_TWO_072,VHDL,Advanced,True
SRM_TWO_072,SCADA,Intermediate,True
SRM_TWO_072,Arduino,Advanced,False
SRM_TWO_072,Raspberry Pi,Beginner,True
SRM_TWO_073,Languages,Beginner,True
SRM_TWO_073,JavaScript,Beginner,False
SRM_TWO_073,Java,Beginner,False
SRM_TWO_073,C++,Intermediate,True
SRM_TWO_073,Python,Intermediate,False
SRM_TWO_073,Backend & Systems,Beginner,True
SRM_TWO_073,REST APIs,Intermediate,False
SRM_TWO_073,FastAPI,Beginner,True
SRM_TWO_074,Languages,Advanced,False
SRM_TWO_074,Python,Intermediate,False
SRM_TWO_074,C++,Advanced,True
SRM_TWO_074,Kotlin,Beginner,True
SRM_TWO_074,Java,Advanced,True
SRM_TWO_074,Backend & Systems,Beginner,False
SRM_TWO_074,FastAPI,Intermediate,True
SRM_TWO_074,WebSockets,Beginner,True
SRM_TWO_075,Languages,Intermediate,False
SRM_TWO_075,SQL,Beginner,False
SRM_TWO_075,Python,Beginner,True
SRM_TWO_075,Java,Beginner,True
SRM_TWO_075,Backend & Systems,Advanced,True
SRM_TWO_075,REST APIs,Intermediate,False
SRM_TWO_075,Flask,Intermediate,True
SRM_TWO_075,Node.js,Advanced,True
SRM_TWO_076,Languages,Beginner,True
SRM_TWO_076,Python,Advanced,True
SRM_TWO_076,Kotlin,Beginner,False
SRM_TWO_076,JavaScript,Intermediate,False
SRM_TWO_076,C++,Advanced,True
SRM_TWO_076,Backend & Systems,Beginner,False
SRM_TWO_076,Flask,Advanced,True
SRM_TWO_076,Real-time Systems,Advanced,False
SRM_TWO_077,Languages,Intermediate,True
SRM_TWO_077,Bash,Advanced,True
SRM_TWO_077,Python,Advanced,True
SRM_TWO_077,Go,Intermediate,True
SRM_TWO_077,JavaScript,Beginner,True
SRM_TWO_077,Backend & Systems,Beginner,True
SRM_TWO_077,Jenkins,Advanced,False
SRM_TWO_077,Linux,Beginner,True
SRM_TWO_078,Languages,Advanced,True
SRM_TWO_078,Python,Advanced,True
SRM_TWO_078,SQL,Intermediate,True
SRM_TWO_078,Java,Intermediate,False
SRM_TWO_078,Backend & Systems,Beginner,True
SRM_TWO_078,Flask,Advanced,True
SRM_TWO_078,REST APIs,Intermediate,False
SRM_TWO_078,ML & Data,Intermediate,True
SRM_TWO_079,Languages,Advanced,True
SRM_TWO_079,SQL,Intermediate,True
SRM_TWO_079,Java,Advanced,True
SRM_TWO_079,Python,Advanced,False
SRM_TWO_079,Backend & Systems,Beginner,True
SRM_TWO_079,Flask,Advanced,True
SRM_TWO_079,REST APIs,Beginner,False
SRM_TWO_079,ML & Data,Beginner,True
SRM_TWO_080,Languages,Beginner,True
SRM_TWO_080,C++,Intermediate,True
SRM_TWO_080,Java,Advanced,True
SRM_TWO_080,Python,Advanced,False
SRM_TWO_080,JavaScript,Advanced,True
SRM_TWO_080,Backend & Systems,Advanced,True
SRM_TWO_080,Django,Intermediate,True
SRM_TWO_080,Flask,Advanced,False
SRM_TWO_081,Languages,Beginner,False
SRM_TWO_081,Bash,Intermediate,True
SRM_TWO_081,JavaScript,Intermediate,True
SRM_TWO_081,Python,Beginner,False
SRM_TWO_081,Go,Beginner,True
SRM_TWO_081,Backend & Systems,Advanced,False
SRM_TWO_081,Jenkins,Intermediate,True
SRM_TWO_081,Terraform,Beginner,True
SRM_TWO_082,Languages,Beginner,False
SRM_TWO_082,C++,Beginner,True
SRM_TWO_082,Python,Beginner,False
SRM_TWO_082,Kotlin,Intermediate,False
SRM_TWO_082,JavaScript,Advanced,True
SRM_TWO_082,Backend & Systems,Beginner,False
SRM_TWO_082,WebSockets,Beginner,True
SRM_TWO_082,Flask,Advanced,False
SRM_TWO_083,Languages,Intermediate,True
SRM_TWO_083,MATLAB,Advanced,True
SRM_TWO_083,Python,Advanced,True
SRM_TWO_083,Backend & Systems,Beginner,False
SRM_TWO_083,VHDL,Beginner,True
SRM_TWO_083,PLC,Intermediate,False
SRM_TWO_083,Embedded C,Beginner,True
SRM_TWO_083,Raspberry Pi,Beginner,True
SRM_TWO_084,Languages,Intermediate,True
SRM_TWO_084,Java,Beginner,True
SRM_TWO_084,Python,Intermediate,False
SRM_TWO_084,SQL,Advanced,False
SRM_TWO_084,Backend & Systems,Intermediate,False
SRM_TWO_084,REST APIs,Advanced,True
SRM_TWO_084,Flask,Intermediate,True
SRM_TWO_084,ML & Data,Advanced,True
SRM_TWO_085,Languages,Intermediate,False
SRM_TWO_085,JavaScript,Beginner,True
SRM_TWO_085,C++,Advanced,True
SRM_TWO_085,Java,Beginner,True
SRM_TWO_085,Python,Beginner,True
SRM_TWO_085,Backend & Systems,Intermediate,False
SRM_TWO_085,FastAPI,Beginner,False
SRM_TWO_085,REST APIs,Intermediate,True
SRM_TWO_086,Languages,Intermediate,False
SRM_TWO_086,Java,Advanced,False
SRM_TWO_086,Python,Beginner,True
SRM_TWO_086,JavaScript,Beginner,False
SRM_TWO_086,C++,Beginner,True
SRM_TWO_086,Backend & Systems,Advanced,True
SRM_TWO_086,Django,Intermediate,False
SRM_TWO_086,Flask,Intermediate,False
SRM_TWO_087,Languages,Intermediate,False
SRM_TWO_087,Python,Intermediate,False
SRM_TWO_087,MATLAB,Intermediate,True
SRM_TWO_087,C++,Intermediate,True
SRM_TWO_087,Backend & Systems,Advanced,True
SRM_TWO_087,Simulink,Advanced,False
SRM_TWO_087,ML & Data,Beginner,False
SRM_TWO_087,CFD,Beginner,True
SRM_TWO_088,Languages,Advanced,False
SRM_TWO_088,C#,Beginner,True
SRM_TWO_088,Lua,Advanced,True
SRM_TWO_088,Backend & Systems,Advanced,False
SRM_TWO_088,Unity,Intermediate,True
SRM_TWO_088,Unreal Engine,Intermediate,False
SRM_TWO_088,Maya,Advanced,False
SRM_TWO_088,ML & Data,Advanced,True
SRM_TWO_089,Languages,Beginner,True
SRM_TWO_089,SQL,Beginner,True
SRM_TWO_089,Python,Advanced,True
SRM_TWO_089,Java,Advanced,True
SRM_TWO_089,Backend & Systems,Intermediate,False
SRM_TWO_089,REST APIs,Intermediate,False
SRM_TWO_089,Node.js,Intermediate,False
SRM_TWO_089,Flask,Intermediate,False
SRM_TWO_090,Languages,Beginner,True
SRM_TWO_090,Python,Advanced,True
SRM_TWO_090,Java,Advanced,False
SRM_TWO_090,SQL,Intermediate,False
SRM_TWO_090,Backend & Systems,Intermediate,True
SRM_TWO_090,REST APIs,Advanced,True
SRM_TWO_090,Flask,Advanced,True
SRM_TWO_090,ML & Data,Advanced,False
SRM_TWO_091,Languages,Intermediate,True
SRM_TWO_091,MATLAB,Beginner,True
SRM_TWO_091,Python,Advanced,False
SRM_TWO_091,Backend & Systems,Advanced,True
SRM_TWO_091,Embedded C,Advanced,False
SRM_TWO_091,SCADA,Intermediate,True
SRM_TWO_091,Raspberry Pi,Beginner,True
SRM_TWO_091,Arduino,Beginner,True
SRM_TWO_092,Languages,Advanced,True
SRM_TWO_092,Java,Advanced,True
SRM_TWO_092,SQL,Beginner,True
SRM_TWO_092,Python,Intermediate,True
SRM_TWO_092,Backend & Systems,Advanced,False
SRM_TWO_092,REST APIs,Advanced,True
SRM_TWO_092,Flask,Intermediate,False
SRM_TWO_092,ML & Data,Beginner,False
SRM_TWO_093,Languages,Intermediate,False
SRM_TWO_093,Python,Beginner,True
SRM_TWO_093,JavaScript,Intermediate,True
SRM_TWO_093,TypeScript,Intermediate,False
SRM_TWO_093,Java,Beginner,True
SRM_TWO_093,Backend & Systems,Beginner,True
SRM_TWO_093,REST APIs,Beginner,True
SRM_TWO_093,React,Intermediate,False
SRM_TWO_094,Languages,Beginner,False
SRM_TWO_094,C++,Beginner,True
SRM_TWO_094,Python,Advanced,True
SRM_TWO_094,MATLAB,Advanced,True
SRM_TWO_094,Backend & Systems,Advanced,False
SRM_TWO_094,Simulink,Intermediate,True
SRM_TWO_094,ML & Data,Advanced,False
SRM_TWO_094,CFD,Advanced,True
SRM_TWO_095,Languages,Advanced,False
SRM_TWO_095,JavaScript,Intermediate,True
SRM_TWO_095,Java,Advanced,True
SRM_TWO_095,C++,Beginner,False
SRM_TWO_095,Python,Beginner,False
SRM_TWO_095,Backend & Systems,Intermediate,True
SRM_TWO_095,FastAPI,Intermediate,False
SRM_TWO_095,Real-time Systems,Beginner,True
SRM_TWO_096,Languages,Intermediate,False
SRM_TWO_096,Python,Advanced,True
SRM_TWO_096,MATLAB,Beginner,False
SRM_TWO_096,Backend & Systems,Beginner,True
SRM_TWO_096,PLC,Beginner,False
SRM_TWO_096,ML & Data,Beginner,True
SRM_TWO_096,Data Analysis,Beginner,True
SRM_TWO_096,Excel,Beginner,True
SRM_TWO_097,Languages,Intermediate,True
SRM_TWO_097,Java,Advanced,False
SRM_TWO_097,C++,Intermediate,True
SRM_TWO_097,Python,Advanced,False
SRM_TWO_097,JavaScript,Advanced,True
SRM_TWO_097,Backend & Systems,Intermediate,False
SRM_TWO_097,REST APIs,Beginner,True
SRM_TWO_097,Django,Advanced,True
SRM_TWO_098,Languages,Intermediate,True
SRM_TWO_098,Java,Intermediate,True
SRM_TWO_098,C++,Intermediate,False
SRM_TWO_098,JavaScript,Advanced,False
SRM_TWO_098,Python,Beginner,False
SRM_TWO_098,Backend & Systems,Intermediate,False
SRM_TWO_098,Node.js,Advanced,True
SRM_TWO_098,Real-time Systems,Beginner,True
SRM_TWO_099,Languages,Advanced,True
SRM_TWO_099,PHP,Beginner,True
SRM_TWO_099,TypeScript,Advanced,True
SRM_TWO_099,Python,Beginner,True
SRM_TWO_099,Java,Beginner,False
SRM_TWO_099,Backend & Systems,Advanced,False
SRM_TWO_099,Spring Boot,Advanced,True
SRM_TWO_099,Flask,Beginner,True
SRM_TWO_100,Languages,Intermediate,False
SRM_TWO_100,Java,Beginner,False
SRM_TWO_100,C++,Beginner,True
SRM_TWO_100,JavaScript,Intermediate,False
SRM_TWO_100,Python,Advanced,True
SRM_TWO_100,Backend & Systems,Intermediate,False
SRM_TWO_100,Django,Advanced,True
SRM_TWO_100,Flask,Advanced,True
SRM_TWO_101,Languages,Intermediate,True
SRM_TWO_101,C++,Beginner,False
SRM_TWO_101,Python,Intermediate,True
SRM_TWO_101,JavaScript,Beginner,True
SRM_TWO_101,Java,Beginner,True
SRM_TWO_101,Backend & Systems,Intermediate,False
SRM_TWO_101,FastAPI,Beginner,True
SRM_TWO_101,Flask,Beginner,True
SRM_TWO_102,Languages,Advanced,True
SRM_TWO_102,MATLAB,Beginner,True
SRM_TWO_102,Python,Advanced,False
SRM_TWO_102,Backend & Systems,Intermediate,True
SRM_TWO_102,PLC,Beginner,True
SRM_TWO_102,ML & Data,Intermediate,True
SRM_TWO_102,Data Analysis,Advanced,True
SRM_TWO_102,Excel,Advanced,False
SRM_TWO_103,Languages,Beginner,True
SRM_TWO_103,Python,Advanced,True
SRM_TWO_103,Java,Intermediate,True
SRM_TWO_103,SQL,Advanced,True
SRM_TWO_103,Backend & Systems,Beginner,False
SRM_TWO_103,Flask,Intermediate,False
SRM_TWO_103,REST APIs,Advanced,True
SRM_TWO_103,ML & Data,Beginner,False
SRM_TWO_104,Languages,Beginner,False
SRM_TWO_104,Python,Advanced,True
SRM_TWO_104,C++,Intermediate,False
SRM_TWO_104,JavaScript,Intermediate,True
SRM_TWO_104,C#,Intermediate,False
SRM_TWO_104,Backend & Systems,Advanced,True
SRM_TWO_104,Godot,Advanced,True
SRM_TWO_104,Unreal Engine,Advanced,True
SRM_TWO_105,Languages,Beginner,True
SRM_TWO_105,JavaScript,Advanced,True
SRM_TWO_105,Java,Intermediate,True
SRM_TWO_105,Python,Advanced,True
SRM_TWO_105,C++,Advanced,False
SRM_TWO_105,Backend & Systems,Beginner,True
SRM_TWO_105,Flask,Advanced,False
SRM_TWO_105,FastAPI,Advanced,False
SRM_TWO_106,Languages,Intermediate,True
SRM_TWO_106,SQL,Intermediate,True
SRM_TWO_106,Python,Beginner,True
SRM_TWO_106,Java,Beginner,False
SRM_TWO_106,Backend & Systems,Intermediate,True
SRM_TWO_106,REST APIs,Beginner,True
SRM_TWO_106,Flask,Intermediate,True
SRM_TWO_106,ML & Data,Advanced,True
SRM_TWO_107,Languages,Advanced,True
SRM_TWO_107,Python,Advanced,False
SRM_TWO_107,PHP,Intermediate,True
SRM_TWO_107,Java,Advanced,True
SRM_TWO_107,JavaScript,Beginner,False
SRM_TWO_107,Backend & Systems,Advanced,True
SRM_TWO_107,Flask,Advanced,True
SRM_TWO_107,React,Beginner,False
SRM_TWO_108,Languages,Intermediate,True
SRM_TWO_108,MATLAB,Advanced,True
SRM_TWO_108,Python,Intermediate,True
SRM_TWO_108,Backend & Systems,Beginner,True
SRM_TWO_108,PLC,Intermediate,False
SRM_TWO_108,ML & Data,Intermediate,True
SRM_TWO_108,Data Analysis,Intermediate,False
SRM_TWO_108,Excel,Intermediate,True
SRM_TWO_109,Languages,Beginner,True
SRM_TWO_109,Java,Intermediate,False
SRM_TWO_109,JavaScript,Beginner,True
SRM_TWO_109,Python,Beginner,True
SRM_TWO_109,C++,Intermediate,True
SRM_TWO_109,Backend & Systems,Intermediate,True
SRM_TWO_109,Flask,Advanced,False
SRM_TWO_109,REST APIs,Intermediate,False
SRM_TWO_110,Languages,Beginner,False
SRM_TWO_110,Bash,Beginner,True
SRM_TWO_110,JavaScript,Advanced,True
SRM_TWO_110,Python,Advanced,True
SRM_TWO_110,Go,Intermediate,True
SRM_TWO_110,Backend & Systems,Advanced,False
SRM_TWO_110,Terraform,Beginner,False
SRM_TWO_110,Jenkins,Beginner,True
SRM_TWO_111,Languages,Intermediate,False
SRM_TWO_111,C++,Beginner,True
SRM_TWO_111,Java,Beginner,False
SRM_TWO_111,JavaScript,Intermediate,True
SRM_TWO_111,Python,Intermediate,False
SRM_TWO_111,Backend & Systems,Advanced,False
SRM_TWO_111,FastAPI,Beginner,False
SRM_TWO_111,Flask,Intermediate,True
SRM_TWO_112,Languages,Intermediate,True
SRM_TWO_112,C++,Intermediate,True
SRM_TWO_112,Python,Beginner,True
SRM_TWO_112,Lua,Beginner,True
SRM_TWO_112,C#,Advanced,False
SRM_TWO_112,Backend & Systems,Beginner,True
SRM_TWO_112,Godot,Beginner,True
SRM_TWO_112,Unity,Advanced,True
SRM_TWO_113,Languages,Intermediate,True
SRM_TWO_113,Java,Intermediate,False
SRM_TWO_113,C++,Advanced,True
SRM_TWO_113,JavaScript,Beginner,True
SRM_TWO_113,Python,Beginner,True
SRM_TWO_113,Backend & Systems,Advanced,False
SRM_TWO_113,Django,Advanced,False
SRM_TWO_113,FastAPI,Beginner,True
SRM_TWO_114,Languages,Intermediate,True
SRM_TWO_114,Python,Intermediate,True
SRM_TWO_114,C++,Advanced,True
SRM_TWO_114,MATLAB,Advanced,True
SRM_TWO_114,Backend & Systems,Advanced,False
SRM_TWO_114,Raspberry Pi,Intermediate,True
SRM_TWO_114,Verilog,Beginner,True
SRM_TWO_114,Embedded C,Advanced,True
SRM_TWO_115,Languages,Advanced,False
SRM_TWO_115,Java,Beginner,False
SRM_TWO_115,JavaScript,Advanced,True
SRM_TWO_115,C++,Advanced,True
SRM_TWO_115,Python,Advanced,False
SRM_TWO_115,Backend & Systems,Beginner,True
SRM_TWO_115,Django,Beginner,True
SRM_TWO_115,FastAPI,Advanced,True
SRM_TWO_116,Languages,Beginner,True
SRM_TWO_116,JavaScript,Beginner,True
SRM_TWO_116,TypeScript,Intermediate,True
SRM_TWO_116,PHP,Advanced,False
SRM_TWO_116,Java,Intermediate,True
SRM_TWO_116,Backend & Systems,Advanced,False
SRM_TWO_116,Flask,Beginner,False
SRM_TWO_116,Node.js,Advanced,False
SRM_TWO_117,Languages,Beginner,False
SRM_TWO_117,Python,Beginner,False
SRM_TWO_117,MATLAB,Advanced,False
SRM_TWO_117,C++,Advanced,False
SRM_TWO_117,Backend & Systems,Intermediate,False
SRM_TWO_117,Verilog,Intermediate,False
SRM_TWO_117,Arduino,Beginner,True
SRM_TWO_117,Raspberry Pi,Advanced,True
SRM_TWO_118,Languages,Beginner,True
SRM_TWO_118,Bash,Advanced,True
SRM_TWO_118,Go,Intermediate,True
SRM_TWO_118,Python,Advanced,False
SRM_TWO_118,JavaScript,Advanced,True
SRM_TWO_118,Backend & Systems,Intermediate,True
SRM_TWO_118,CI,Beginner,True
SRM_TWO_118,CD,Beginner,False
SRM_TWO_119,Languages,Intermediate,False
SRM_TWO_119,JavaScript,Beginner,False
SRM_TWO_119,Java,Beginner,False
SRM_TWO_119,Python,Advanced,False
SRM_TWO_119,C++,Intermediate,True
SRM_TWO_119,Backend & Systems,Beginner,False
SRM_TWO_119,Django,Beginner,True
SRM_TWO_119,REST APIs,Intermediate,True
SRM_TWO_120,Languages,Beginner,True
SRM_TWO_120,SQL,Advanced,True
SRM_TWO_120,Python,Intermediate,True
SRM_TWO_120,Java,Advanced,True
SRM_TWO_120,Backend & Systems,Advanced,True
SRM_TWO_120,REST APIs,Intermediate,True
SRM_TWO_120,Flask,Beginner,True
SRM_TWO_120,ML & Data,Advanced,False
SRM_TWO_121,Languages,Advanced,True
SRM_TWO_121,Bash,Intermediate,True
SRM_TWO_121,Python,Beginner,True
SRM_TWO_121,SQL,Beginner,False
SRM_TWO_121,Backend & Systems,Advanced,True
SRM_TWO_121,Kali Linux,Advanced,True
SRM_TWO_121,Network Security,Advanced,True
SRM_TWO_121,Nmap,Beginner,True
SRM_TWO_122,Languages,Intermediate,True
SRM_TWO_122,JavaScript,Advanced,True
SRM_TWO_122,Java,Advanced,False
SRM_TWO_122,C++,Beginner,True
SRM_TWO_122,Python,Beginner,True
SRM_TWO_122,Backend & Systems,Intermediate,False
SRM_TWO_122,Django,Intermediate,True
SRM_TWO_122,REST APIs,Advanced,True
SRM_TWO_123,Languages,Intermediate,True
SRM_TWO_123,Java,Intermediate,True
SRM_TWO_123,Python,Beginner,True
SRM_TWO_123,SQL,Beginner,False
SRM_TWO_123,Backend & Systems,Intermediate,True
SRM_TWO_123,Flask,Intermediate,True
SRM_TWO_123,REST APIs,Intermediate,True
SRM_TWO_123,ML & Data,Advanced,True
SRM_TWO_124,Languages,Intermediate,False
SRM_TWO_124,Java,Beginner,True
SRM_TWO_124,Python,Advanced,True
SRM_TWO_124,SQL,Beginner,False
SRM_TWO_124,Backend & Systems,Beginner,True
SRM_TWO_124,Flask,Advanced,True
SRM_TWO_124,REST APIs,Beginner,False
SRM_TWO_124,ML & Data,Intermediate,False
SRM_TWO_125,Languages,Beginner,True
SRM_TWO_125,Bash,Intermediate,False
SRM_TWO_125,Python,Advanced,True
SRM_TWO_125,Go,Advanced,True
SRM_TWO_125,JavaScript,Advanced,True
SRM_TWO_125,Backend & Systems,Advanced,True
SRM_TWO_125,Jenkins,Advanced,False
SRM_TWO_125,CI,Advanced,False
SRM_TWO_126,Languages,Intermediate,True
SRM_TWO_126,Java,Advanced,True
SRM_TWO_126,JavaScript,Beginner,True
SRM_TWO_126,Python,Beginner,True
SRM_TWO_126,C++,Beginner,True
SRM_TWO_126,Backend & Systems,Advanced,True
SRM_TWO_126,WebSockets,Intermediate,False
SRM_TWO_126,Flask,Beginner,True
SRM_TWO_127,Languages,Beginner,True
SRM_TWO_127,Java,Advanced,False
SRM_TWO_127,Kotlin,Beginner,False
SRM_TWO_127,C++,Intermediate,True
SRM_TWO_127,JavaScript,Beginner,False
SRM_TWO_127,Backend & Systems,Intermediate,False
SRM_TWO_127,Flask,Beginner,True
SRM_TWO_127,Node.js,Beginner,True
SRM_TWO_128,Languages,Advanced,True
SRM_TWO_128,Python,Intermediate,True
SRM_TWO_128,C++,Intermediate,True
SRM_TWO_128,Java,Intermediate,True
SRM_TWO_128,JavaScript,Intermediate,True
SRM_TWO_128,Backend & Systems,Advanced,False
SRM_TWO_128,FastAPI,Advanced,True
SRM_TWO_128,Django,Intermediate,False
SRM_TWO_129,Languages,Intermediate,True
SRM_TWO_129,JavaScript,Intermediate,True
SRM_TWO_129,C++,Intermediate,True
SRM_TWO_129,Java,Advanced,False
SRM_TWO_129,Python,Intermediate,True
SRM_TWO_129,Backend & Systems,Beginner,True
SRM_TWO_129,REST APIs,Intermediate,True
SRM_TWO_129,Flask,Intermediate,True
SRM_TWO_130,Languages,Advanced,False
SRM_TWO_130,Python,Advanced,True
SRM_TWO_130,C++,Beginner,True
SRM_TWO_130,Java,Intermediate,False
SRM_TWO_130,JavaScript,Advanced,True
SRM_TWO_130,Backend & Systems,Beginner,False
SRM_TWO_130,REST APIs,Beginner,True
SRM_TWO_130,Real-time Systems,Intermediate,True
SRM_TWO_131,Languages,Intermediate,True
SRM_TWO_131,JavaScript,Advanced,False
SRM_TWO_131,Java,Beginner,True
SRM_TWO_131,C++,Intermediate,True
SRM_TWO_131,Kotlin,Beginner,True
SRM_TWO_131,Backend & Systems,Beginner,True
SRM_TWO_131,Flask,Beginner,False
SRM_TWO_131,FastAPI,Intermediate,False
SRM_TWO_132,Languages,Intermediate,False
SRM_TWO_132,Bash,Beginner,False
SRM_TWO_132,SQL,Advanced,True
SRM_TWO_132,Python,Beginner,True
SRM_TWO_132,Backend & Systems,Advanced,True
SRM_TWO_132,Metasploit,Beginner,True
SRM_TWO_132,Nmap,Advanced,True
SRM_TWO_132,Network Security,Advanced,True
SRM_TWO_133,Languages,Intermediate,False
SRM_TWO_133,Java,Beginner,True
SRM_TWO_133,Python,Advanced,True
SRM_TWO_133,SQL,Advanced,True
SRM_TWO_133,Backend & Systems,Beginner,False
SRM_TWO_133,REST APIs,Intermediate,True
SRM_TWO_133,Flask,Beginner,True
SRM_TWO_133,ML & Data,Beginner,True
SRM_TWO_134,Languages,Beginner,True
SRM_TWO_134,C++,Beginner,True
SRM_TWO_134,Java,Beginner,True
SRM_TWO_134,JavaScript,Advanced,False
SRM_TWO_134,Python,Advanced,True
SRM_TWO_134,Backend & Systems,Advanced,True
SRM_TWO_134,REST APIs,Intermediate,True
SRM_TWO_134,Django,Advanced,False
SRM_TWO_135,Languages,Beginner,False
SRM_TWO_135,JavaScript,Intermediate,False
SRM_TWO_135,Java,Beginner,True
SRM_TWO_135,Python,Beginner,True
SRM_TWO_135,TypeScript,Beginner,True
SRM_TWO_135,Backend & Systems,Beginner,True
SRM_TWO_135,React,Intermediate,True
SRM_TWO_135,Node.js,Intermediate,True
SRM_TWO_136,Languages,Intermediate,False
SRM_TWO_136,Java,Intermediate,True
SRM_TWO_136,C++,Advanced,True
SRM_TWO_136,Python,Advanced,False
SRM_TWO_136,JavaScript,Intermediate,True
SRM_TWO_136,Backend & Systems,Beginner,False
SRM_TWO_136,REST APIs,Beginner,False
SRM_TWO_136,Flask,Advanced,True
SRM_TWO_137,Languages,Advanced,True
SRM_TWO_137,TypeScript,Beginner,False
SRM_TWO_137,JavaScript,Advanced,True
SRM_TWO_137,PHP,Intermediate,False
SRM_TWO_137,Java,Beginner,False
SRM_TWO_137,Backend & Systems,Beginner,False
SRM_TWO_137,React,Advanced,False
SRM_TWO_137,REST APIs,Beginner,False
SRM_TWO_138,Languages,Advanced,True
SRM_TWO_138,Python,Advanced,True
SRM_TWO_138,Bash,Advanced,True
SRM_TWO_138,SQL,Advanced,False
SRM_TWO_138,Backend & Systems,Beginner,True
SRM_TWO_138,Network Security,Beginner,False
SRM_TWO_138,Metasploit,Beginner,True
SRM_TWO_138,Linux,Advanced,False
SRM_TWO_139,Languages,Beginner,False
SRM_TWO_139,Java,Intermediate,False
SRM_TWO_139,TypeScript,Advanced,True
SRM_TWO_139,JavaScript,Beginner,True
SRM_TWO_139,PHP,Intermediate,True
SRM_TWO_139,Backend & Systems,Intermediate,True
SRM_TWO_139,React,Advanced,True
SRM_TWO_139,Node.js,Beginner,True
SRM_TWO_140,Languages,Advanced,True
SRM_TWO_140,Python,Advanced,True
SRM_TWO_140,SQL,Advanced,False
SRM_TWO_140,Bash,Beginner,False
SRM_TWO_140,Backend & Systems,Intermediate,True
SRM_TWO_140,Metasploit,Advanced,False
SRM_TWO_140,Linux,Beginner,True
SRM_TWO_140,Kali Linux,Advanced,False
SRM_TWO_141,Languages,Beginner,False
SRM_TWO_141,SQL,Intermediate,True
SRM_TWO_141,Java,Intermediate,True
SRM_TWO_141,Python,Intermediate,True
SRM_TWO_141,Backend & Systems,Beginner,True
SRM_TWO_141,Node.js,Beginner,True
SRM_TWO_141,Flask,Advanced,False
SRM_TWO_141,REST APIs,Advanced,True
SRM_TWO_142,Languages,Advanced,True
SRM_TWO_142,Python,Beginner,False
SRM_TWO_142,JavaScript,Beginner,True
SRM_TWO_142,C++,Intermediate,False
SRM_TWO_142,Java,Intermediate,True
SRM_TWO_142,Backend & Systems,Intermediate,False
